State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Bahraich,Naanpara,Pomegranate,Pomogranate,Medium,19/08/2025,6000,6400,6200
"Uttar Pradesh",Balrampur,Tulsipur,"Green Chilli","Green Chilly",FAQ,19/08/2025,1550,1640,1600
"Uttar Pradesh",Balrampur,Tulsipur,Onion,Red,FAQ,19/08/2025,1425,1475,1450
"Uttar Pradesh",Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,19/08/2025,1400,1480,1440
"Uttar Pradesh",Banda,Banda,Onion,Red,FAQ,19/08/2025,1320,1470,1400
"Uttar Pradesh",Barabanki,Barabanki,Apple,Delicious,Medium,19/08/2025,8610,8700,8660
"Uttar Pradesh",Barabanki,Barabanki,Garlic,Garlic,FAQ,19/08/2025,6410,6500,6460
"Uttar Pradesh",Barabanki,Barabanki,"Green Chilli","Green Chilly",FAQ,19/08/2025,4560,4660,4610
"Uttar Pradesh",Barabanki,Barabanki,Mustard,Sarson(Black),FAQ,19/08/2025,6540,6620,6585
"Uttar Pradesh",Bareilly,Anwala,Brinjal,Brinjal,FAQ,19/08/2025,1400,1600,1500
"Uttar Pradesh",Bareilly,Anwala,Onion,Red,FAQ,19/08/2025,1000,1200,1100
"Uttar Pradesh",Bareilly,Anwala,Potato,Desi,FAQ,19/08/2025,800,1000,900
"Uttar Pradesh",Bareilly,Anwala,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/08/2025,1400,1600,1500
"Uttar Pradesh",Bareilly,Bareilly,Banana,Other,Medium,19/08/2025,2750,2800,2775
"Uttar Pradesh",Bareilly,Bareilly,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,2175,2200,2185
"Uttar Pradesh",Bareilly,Bareilly,Brinjal,Round/Long,FAQ,19/08/2025,1675,1700,1685
"Uttar Pradesh",Bareilly,Bareilly,Onion,Red,Non-FAQ,19/08/2025,1275,1320,1300
"Uttar Pradesh",Basti,Basti,"Banana - Green","Banana - Green",FAQ,19/08/2025,1670,1870,1770
"Uttar Pradesh",Basti,Basti,Brinjal,Brinjal,FAQ,19/08/2025,1650,1850,1750
"Uttar Pradesh",Basti,Basti,Gur(Jaggery),Red,FAQ,19/08/2025,4385,4485,4435
"Uttar Pradesh",Basti,Basti,Lemon,Lemon,FAQ,19/08/2025,4350,4550,4450
"Uttar Pradesh",Basti,Basti,Paddy(Dhan)(Common),Common,FAQ,19/08/2025,2225,2300,2275
"Uttar Pradesh",Basti,Basti,Tomato,Hybrid,FAQ,19/08/2025,3950,4150,4050
"Uttar Pradesh",Bijnor,Bijnaur,Gur(Jaggery),Pathari,FAQ,19/08/2025,4280,4400,4320
"Uttar Pradesh",Bijnor,Bijnaur,"Mousambi(Sweet Lime)",Mousambi,Medium,19/08/2025,3420,3500,3440
"Uttar Pradesh",Bijnor,Chaandpur,Potato,Desi,FAQ,19/08/2025,1100,1300,1200
"Uttar Pradesh",Bijnor,Najibabad,Brinjal,Brinjal,FAQ,19/08/2025,800,1000,900
"Uttar Pradesh",Bijnor,Najibabad,"Green Chilli","Green Chilly",FAQ,19/08/2025,4000,4400,4200
"Uttar Pradesh",Bulandshahar,"Buland Shahr","Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1350,1650,1450
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Brinjal,Round/Long,FAQ,19/08/2025,1500,1900,1700
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Mustard,"Lohi Black",FAQ,19/08/2025,6800,6950,6850
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Onion,Red,FAQ,19/08/2025,1250,1500,1385
"Uttar Pradesh",Bulandshahar,Gulavati,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,1500,1700,1600
"Uttar Pradesh",Bulandshahar,Gulavati,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1000,1200,1100
"Uttar Pradesh",Bulandshahar,Gulavati,Brinjal,Other,FAQ,19/08/2025,700,900,800
"Uttar Pradesh",Bulandshahar,Gulavati,Cauliflower,Cauliflower,FAQ,19/08/2025,1100,1300,1200
"Uttar Pradesh",Bulandshahar,Jahangirabad,Colacasia,Colacasia,FAQ,19/08/2025,1877,2080,1975
"Uttar Pradesh",Bulandshahar,Jahangirabad,Onion,Red,FAQ,19/08/2025,1320,1500,1410
"Uttar Pradesh",Bulandshahar,Khurja,Apple,Delicious,Medium,19/08/2025,8700,9100,8900
"Uttar Pradesh",Bulandshahar,Khurja,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,1520,1720,1620
"Uttar Pradesh",Bulandshahar,Khurja,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,1800,2000,1900
"Uttar Pradesh",Bulandshahar,Khurja,"Green Chilli","Green Chilly",FAQ,19/08/2025,4300,4600,4500
"Uttar Pradesh",Bulandshahar,Khurja,Pumpkin,Pumpkin,FAQ,19/08/2025,1350,1450,1400
"Uttar Pradesh",Bulandshahar,Khurja,Rice,III,FAQ,19/08/2025,3150,3350,3250
"Uttar Pradesh",Bulandshahar,Khurja,"Sponge gourd","Sponge gourd",FAQ,19/08/2025,1800,2000,1900
"Uttar Pradesh",Bulandshahar,Khurja,Tomato,Hybrid,FAQ,19/08/2025,3800,4100,4000
"Uttar Pradesh",Bulandshahar,Khurja,Wheat,Dara,FAQ,19/08/2025,2530,2630,2580
"Uttar Pradesh",Etah,Aliganj,Maize,Hybrid,FAQ,19/08/2025,1950,1970,1965
"Uttar Pradesh",Etawah,Etawah,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,19/08/2025,10300,10600,10500
"Uttar Pradesh",Etawah,Etawah,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,2100,2400,2300
"Uttar Pradesh",Etawah,Etawah,Mustard,"Lohi Black",FAQ,19/08/2025,6900,7200,7100
"Uttar Pradesh",Etawah,Etawah,Papaya,Papaya,Medium,19/08/2025,2500,2800,2700
"Uttar Pradesh",Etawah,Etawah,Pumpkin,Pumpkin,FAQ,19/08/2025,1300,1600,1500
"Uttar Pradesh",Etawah,Etawah,Raddish,Raddish,FAQ,19/08/2025,2050,2350,2250
"Uttar Pradesh",Etawah,Etawah,Rice,III,FAQ,19/08/2025,3050,3350,3250
"Uttar Pradesh",Etawah,Etawah,Spinach,Spinach,FAQ,19/08/2025,2000,2300,2200
"Uttar Pradesh",Etawah,Etawah,Wheat,Dara,FAQ,19/08/2025,2480,2525,2515
"Uttar Pradesh",Etawah,Jasvantnagar,Maize,Yellow,FAQ,19/08/2025,2200,2250,2225
"Uttar Pradesh",Etawah,Jasvantnagar,Onion,Red,FAQ,19/08/2025,1390,1490,1440
"Uttar Pradesh",Etawah,Jasvantnagar,Potato,Potato,FAQ,19/08/2025,950,1150,1050
"Uttar Pradesh",Farukhabad,Farukhabad,Apple,Delicious,Medium,19/08/2025,8350,8700,8500
"Uttar Pradesh",Farukhabad,Farukhabad,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,2000,2200,2100
"Uttar Pradesh",Farukhabad,Farukhabad,"Green Chilli","Green Chilly",FAQ,19/08/2025,4450,4650,4550
"Uttar Pradesh",Farukhabad,Farukhabad,"Sponge gourd","Sponge gourd",FAQ,19/08/2025,1900,2100,2000
"Uttar Pradesh",Farukhabad,Farukhabad,Tomato,Hybrid,FAQ,19/08/2025,4100,4350,4200
"Uttar Pradesh",Farukhabad,Kamlaganj,Apple,Apple,Medium,19/08/2025,8000,8020,8010
"Uttar Pradesh",Farukhabad,Kayamganj,Banana,"Banana - Ripe",Medium,19/08/2025,2750,2850,2800
"Uttar Pradesh",Farukhabad,Kayamganj,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,2000,2100,2050
"Uttar Pradesh",Farukhabad,Kayamganj,Maize,Hybrid,FAQ,19/08/2025,2010,2225,2125
"Uttar Pradesh",Farukhabad,Kayamganj,Potato,Desi,FAQ,19/08/2025,750,850,800
"Uttar Pradesh",Farukhabad,Kayamganj,Tomato,Hybrid,FAQ,19/08/2025,4150,4250,4200
"Uttar Pradesh",Fatehpur,Fatehpur,Apple,Delicious,Medium,19/08/2025,8800,9200,9020
"Uttar Pradesh",Fatehpur,Fatehpur,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,2050,2240,2150
"Uttar Pradesh",Fatehpur,Fatehpur,Gur(Jaggery),Red,FAQ,19/08/2025,4250,4450,4340
"Uttar Pradesh",Fatehpur,Fatehpur,Onion,Red,FAQ,19/08/2025,1350,1500,1425
"Uttar Pradesh",Fatehpur,Fatehpur,Potato,Desi,FAQ,19/08/2025,900,1100,1005
"Uttar Pradesh",Fatehpur,Khaga,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,1680,1820,1740
"Uttar Pradesh",Fatehpur,Khaga,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1500,1625,1560
"Uttar Pradesh",Fatehpur,Khaga,Brinjal,Round/Long,FAQ,19/08/2025,1700,1865,1800
"Uttar Pradesh",Fatehpur,Khaga,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,19/08/2025,3350,3500,3400
"Uttar Pradesh",Firozabad,Sirsaganj,Onion,Red,FAQ,19/08/2025,1200,1400,1300
"Uttar Pradesh",Firozabad,Sirsaganj,Pumpkin,Pumpkin,FAQ,19/08/2025,1000,1200,1100
"Uttar Pradesh",Firozabad,Sirsaganj,Tomato,Hybrid,FAQ,19/08/2025,2000,2200,2100
"Uttar Pradesh",Firozabad,Tundla,Apple,Apple,Medium,19/08/2025,8300,8550,8500
"Uttar Pradesh",Firozabad,Tundla,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,1280,1320,1300
"Uttar Pradesh",Firozabad,Tundla,Ginger(Green),"Green Ginger",FAQ,19/08/2025,3425,3475,3450
"Uttar Pradesh",Firozabad,Tundla,Onion,Red,FAQ,19/08/2025,1400,1445,1420
"Uttar Pradesh",Firozabad,Tundla,Pomegranate,Pomogranate,Medium,19/08/2025,6200,6300,6250
"Uttar Pradesh",Firozabad,Tundla,Pumpkin,Pumpkin,FAQ,19/08/2025,1000,1050,1025
"Uttar Pradesh",Firozabad,Tundla,"Sponge gourd","Sponge gourd",FAQ,19/08/2025,2125,2175,2150
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,"Banana - Green","Banana - Green",FAQ,19/08/2025,1720,1875,1800
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,19/08/2025,9875,10150,10000
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Brinjal,Other,FAQ,19/08/2025,1600,1755,1670
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Capsicum,Capsicum,FAQ,19/08/2025,4700,4900,4800
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Cauliflower,Cauliflower,FAQ,19/08/2025,3300,3455,3325
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,1800,2100,1900
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Ginger(Green),"Green Ginger",FAQ,19/08/2025,4300,4400,4325
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/08/2025,1700,1825,1780
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Spinach,Spinach,FAQ,19/08/2025,1620,1825,1720
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,"Sponge gourd","Sponge gourd",FAQ,19/08/2025,1300,1400,1375
"Uttar Pradesh",Ghazipur,Gazipur,Brinjal,Brinjal,FAQ,19/08/2025,1570,1630,1600
"Uttar Pradesh",Ghazipur,Gazipur,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,2120,2180,2150
"Uttar Pradesh",Ghazipur,Gazipur,Lemon,Lemon,FAQ,19/08/2025,4550,4600,4570
"Uttar Pradesh",Ghazipur,Gazipur,"Lentil (Masur)(Whole)","Kala Masoor New",FAQ,19/08/2025,6900,6960,6930
"Uttar Pradesh",Ghazipur,Gazipur,Mustard,Sarson(Black),FAQ,19/08/2025,6950,7000,6980
"Uttar Pradesh",Ghazipur,Gazipur,Papaya,Papaya,Medium,19/08/2025,2750,2800,2780
"Uttar Pradesh",Ghazipur,Gazipur,Pomegranate,Pomogranate,Medium,19/08/2025,6580,6630,6600
"Uttar Pradesh",Ghazipur,Gazipur,Spinach,Spinach,FAQ,19/08/2025,1850,1900,1875
"Uttar Pradesh",Gonda,Nawabganj,Apple,Delicious,Medium,19/08/2025,7200,7400,7300
"Uttar Pradesh",Gonda,Nawabganj,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,19/08/2025,6700,6900,6800
"Uttar Pradesh",Gonda,Nawabganj,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,3050,3150,3100
"Uttar Pradesh",Gonda,Nawabganj,Pomegranate,Pomogranate,Medium,19/08/2025,6500,6700,6600
"Uttar Pradesh",Gonda,Nawabganj,"Sponge gourd","Sponge gourd",FAQ,19/08/2025,2450,2500,2475
"Uttar Pradesh",Gorakhpur,Chorichora,"Bengal Gram(Gram)(Whole)","Desi (Whole)",Non-FAQ,19/08/2025,5650,5700,5680
"Uttar Pradesh",Gorakhpur,Chorichora,"Green Chilli","Green Chilly",FAQ,19/08/2025,4500,4800,4600
"Uttar Pradesh",Gorakhpur,Chorichora,Tomato,Hybrid,Non-FAQ,19/08/2025,2500,2800,2600
"Uttar Pradesh",Gorakhpur,Chorichora,Wheat,Dara,Non-FAQ,19/08/2025,2425,2560,2550
"Uttar Pradesh",Hamirpur,Kurara,Peas(Dry),Peas(Dry),FAQ,19/08/2025,3200,3300,3250
"Uttar Pradesh",Hardoi,Hardoi,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1540,1580,1560
"Uttar Pradesh",Hardoi,Hardoi,Potato,"Kufri Megha",FAQ,19/08/2025,1100,1200,1160
"Uttar Pradesh",Hardoi,Hardoi,Pumpkin,Other,FAQ,19/08/2025,1450,1540,1500
"Uttar Pradesh",Hardoi,Sandi,Apple,Simla,Medium,19/08/2025,8750,8950,8850
"Uttar Pradesh",Hardoi,Sandi,Pomegranate,Pomogranate,Medium,19/08/2025,6650,6770,6720
"Uttar Pradesh",Hardoi,Sandi,Pumpkin,Pumpkin,FAQ,19/08/2025,1450,1510,1480
"Uttar Pradesh",Hathras,Haathras,Cabbage,Cabbage,FAQ,19/08/2025,1250,1450,1380
"Uttar Pradesh",Hathras,Haathras,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,1600,1800,1700
"Uttar Pradesh",Hathras,Haathras,Pomegranate,Pomogranate,Medium,19/08/2025,6900,7100,7000
"Uttar Pradesh",Hathras,Haathras,Pumpkin,Pumpkin,FAQ,19/08/2025,950,1150,1070
"Uttar Pradesh",Hathras,Sikandraraau,Maize,Yellow,FAQ,19/08/2025,1740,1925,1790
"Uttar Pradesh","Jalaun (Orai)",Ait,Wheat,Dara,FAQ,19/08/2025,2425,2600,2510
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,19/08/2025,6570,6770,6670
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1400,1600,1500
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Ginger(Green),"Green Ginger",FAQ,19/08/2025,3685,3885,3785
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Rice,Common,FAQ,19/08/2025,3340,3540,3440
"Uttar Pradesh",Kannuj,Chhibramau,Ginger(Green),"Green Ginger",FAQ,19/08/2025,3950,4150,4050
"Uttar Pradesh",Kanpur,Choubepur,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,19/08/2025,6250,6450,6350
"Uttar Pradesh",Kanpur,Choubepur,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1100,1300,1200
"Uttar Pradesh",Kanpur,Choubepur,Garlic,Garlic,FAQ,19/08/2025,5900,6100,6000
"Uttar Pradesh",Kanpur,Choubepur,"Green Chilli","Green Chilly",FAQ,19/08/2025,4800,5000,4900
"Uttar Pradesh",Kanpur,Choubepur,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/08/2025,8600,8700,8682
"Uttar Pradesh",Kanpur,Choubepur,Wheat,Dara,FAQ,19/08/2025,2480,2540,2525
"Uttar Pradesh",Kanpur,Kanpur(Grain),Apple,Delicious,Medium,19/08/2025,8700,8900,8800
"Uttar Pradesh",Kanpur,Kanpur(Grain),Garlic,Desi,FAQ,19/08/2025,6100,6300,6200
"Uttar Pradesh",Kanpur,Kanpur(Grain),"Green Chilli","Green Chilly",FAQ,19/08/2025,5050,5250,5150
"Uttar Pradesh",Kanpur,Kanpur(Grain),"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/08/2025,8632,8732,8682
"Uttar Pradesh",Kanpur,Kanpur(Grain),Gur(Jaggery),Red,FAQ,19/08/2025,4120,4220,4170
"Uttar Pradesh",Kanpur,Kanpur(Grain),Jowar(Sorghum),"Jowar ( White)",Non-FAQ,19/08/2025,2690,2790,2740
"Uttar Pradesh",Kanpur,Kanpur(Grain),Tomato,Deshi,FAQ,19/08/2025,4000,4200,4100
"Uttar Pradesh",Kanpur,Kanpur(Grain),Wheat,Dara,FAQ,19/08/2025,2490,2590,2540
"Uttar Pradesh",Kanpur,Uttaripura,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/08/2025,8600,8720,8682
"Uttar Pradesh",Kanpur,Uttaripura,Maize,Yellow,FAQ,19/08/2025,2175,2275,2225
"Uttar Pradesh",Kanpur,Uttaripura,Pumpkin,Pumpkin,FAQ,19/08/2025,1400,1600,1500
"Uttar Pradesh",Kanpur,Uttaripura,Rice,III,FAQ,19/08/2025,3120,3220,3170
"Uttar Pradesh",Kanpur,Uttaripura,Wheat,Dara,FAQ,19/08/2025,2470,2570,2520
"Uttar Pradesh",Kasganj,Kasganj,Apple,"Kasmir/Shimla - II",Medium,19/08/2025,8100,8300,8200
"Uttar Pradesh",Kasganj,Kasganj,"Barley (Jau)",Dara,FAQ,19/08/2025,2330,2380,2360
"Uttar Pradesh",Kasganj,Kasganj,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1250,1350,1300
"Uttar Pradesh",Kasganj,Kasganj,Brinjal,Round,FAQ,19/08/2025,1500,1600,1550
"Uttar Pradesh",Kasganj,Kasganj,Colacasia,Colacasia,FAQ,19/08/2025,2100,2200,2150
"Uttar Pradesh",Kasganj,Kasganj,Gur(Jaggery),Red,FAQ,19/08/2025,4420,4500,4470
"Uttar Pradesh",Kasganj,Kasganj,"Mousambi(Sweet Lime)",Mousambi,Medium,19/08/2025,3400,3500,3450
"Uttar Pradesh",Kasganj,Kasganj,Pumpkin,Pumpkin,FAQ,19/08/2025,1100,1250,1150
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Apple,"Kasmir/Shimla - II",Medium,19/08/2025,7900,7970,7935
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1700,1789,1739
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Green Chilli","Green Chilly",FAQ,19/08/2025,5600,5640,5620
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,19/08/2025,9850,9950,9900
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Gur(Jaggery),Achhu,FAQ,19/08/2025,3810,3900,3860
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Paddy(Dhan)(Common),Common,FAQ,19/08/2025,1950,2050,2000
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Wheat,Dara,Non-FAQ,19/08/2025,2170,2270,2220
"Uttar Pradesh",Lakhimpur,Lakhimpur,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1580,1670,1630
"Uttar Pradesh",Lakhimpur,Lakhimpur,Maize,Yellow,FAQ,19/08/2025,2100,2290,2240
"Uttar Pradesh",Lakhimpur,Lakhimpur,Onion,Red,FAQ,19/08/2025,1350,1450,1385
"Uttar Pradesh",Lakhimpur,Lakhimpur,Rice,Coarse,FAQ,19/08/2025,3130,3230,3180
"Uttar Pradesh",Lalitpur,Mehrauni,Wheat,"147 Average",Non-FAQ,19/08/2025,2400,2500,2450
"Uttar Pradesh",Lucknow,Lucknow,Apple,"Kasmir/Shimla - II",Medium,19/08/2025,8800,9000,8900
"Uttar Pradesh",Lucknow,Lucknow,Capsicum,Capsicum,FAQ,19/08/2025,5250,5450,5350
"Uttar Pradesh",Lucknow,Lucknow,Garlic,Garlic,FAQ,19/08/2025,6350,6550,6450
"Uttar Pradesh",Lucknow,Lucknow,"Green Chilli","Green Chilly",FAQ,19/08/2025,4800,4950,4850
"Uttar Pradesh",Lucknow,Lucknow,Maize,Yellow,FAQ,19/08/2025,2250,2320,2280
"Uttar Pradesh",Lucknow,Lucknow,"Mousambi(Sweet Lime)",Mousambi,Medium,19/08/2025,3350,3480,3420
"Uttar Pradesh",Lucknow,Lucknow,Pumpkin,Pumpkin,FAQ,19/08/2025,1500,1600,1550
"Uttar Pradesh",Lucknow,Lucknow,"Sponge gourd","Sponge gourd",FAQ,19/08/2025,1750,1850,1800
"Uttar Pradesh",Lucknow,Lucknow,Wheat,Dara,FAQ,19/08/2025,2500,2600,2550
"Uttar Pradesh",Lucknow,Lucknow,"White Peas","White Peas",FAQ,19/08/2025,4050,4150,4100
"Uttar Pradesh",Maharajganj,Anandnagar,Apple,Delicious,Medium,19/08/2025,7500,8000,7800
"Uttar Pradesh",Maharajganj,Anandnagar,Onion,Red,FAQ,19/08/2025,1400,1800,1600
"Uttar Pradesh",Maharajganj,Anandnagar,Wheat,Dara,FAQ,19/08/2025,2450,2500,2500
"Uttar Pradesh",Maharajganj,Gadaura,"Jack Fruit",Other,Medium,19/08/2025,1600,1800,1700
"Uttar Pradesh",Maharajganj,Gadaura,Onion,Red,FAQ,19/08/2025,1200,1400,1300
"Uttar Pradesh",Maharajganj,Nautnava,Garlic,Average,FAQ,19/08/2025,2000,2200,2100
"Uttar Pradesh",Maharajganj,Nautnava,Pumpkin,Pumpkin,FAQ,19/08/2025,500,600,560
"Uttar Pradesh",Maharajganj,Nautnava,Tomato,Hybrid,FAQ,19/08/2025,1500,1800,1600
"Uttar Pradesh",Maharajganj,Nautnava,Wheat,Dara,FAQ,19/08/2025,2400,2500,2450
"Uttar Pradesh",Mainpuri,Ghiraur,Banana,"Banana - Ripe",Medium,19/08/2025,2610,2810,2710
"Uttar Pradesh",Mainpuri,Ghiraur,Colacasia,Colacasia,FAQ,19/08/2025,1600,1800,1700
"Uttar Pradesh",Mainpuri,Ghiraur,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,1500,1700,1600
"Uttar Pradesh",Mainpuri,Ghiraur,Rice,III,FAQ,19/08/2025,3340,3540,3440
"Uttar Pradesh",Mainpuri,Ghiraur,Wheat,Dara,FAQ,19/08/2025,2460,2640,2540
"Uttar Pradesh",Mainpuri,Mainpuri,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,19/08/2025,9700,9850,9780
"Uttar Pradesh",Mainpuri,Mainpuri,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,1600,1800,1700
"Uttar Pradesh",Mainpuri,Mainpuri,Potato,Local,FAQ,19/08/2025,800,1070,985
"Uttar Pradesh",Mainpuri,Mainpuri,Tomato,Deshi,FAQ,19/08/2025,3900,4100,4030
"Uttar Pradesh",Mathura,Kosikalan,Banana,"Banana - Ripe",Medium,19/08/2025,2500,2600,2560
"Uttar Pradesh",Mathura,Kosikalan,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,1400,1500,1460
"Uttar Pradesh",Mathura,Kosikalan,Ginger(Green),"Green Ginger",FAQ,19/08/2025,3300,3400,3360
"Uttar Pradesh",Mathura,Kosikalan,"Green Chilli","Green Chilly",FAQ,19/08/2025,4700,4800,4760
"Uttar Pradesh",Mathura,Kosikalan,Pumpkin,Pumpkin,FAQ,19/08/2025,1050,1140,1100
"Uttar Pradesh",Mathura,Mathura,Apple,"Kasmir/Shimla - II",Medium,19/08/2025,7000,7500,7200
"Uttar Pradesh",Mathura,Mathura,"Barley (Jau)",Dara,FAQ,19/08/2025,2375,2430,2400
"Uttar Pradesh",Mathura,Mathura,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,2000,2400,2200
"Uttar Pradesh",Mathura,Mathura,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,19/08/2025,9600,9900,9800
"Uttar Pradesh",Mathura,Mathura,Brinjal,Round,FAQ,19/08/2025,1300,1500,1400
"Uttar Pradesh",Mathura,Mathura,Cabbage,Cabbage,FAQ,19/08/2025,1800,2100,2000
"Uttar Pradesh",Mathura,Mathura,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,1500,1700,1600
"Uttar Pradesh",Mathura,Mathura,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,19/08/2025,8600,8750,8700
"Uttar Pradesh",Mathura,Mathura,Papaya,Papaya,Medium,19/08/2025,3100,3500,3300
"Uttar Pradesh",Mathura,Mathura,Pomegranate,Pomogranate,Medium,19/08/2025,4900,5200,5000
"Uttar Pradesh",Mathura,Mathura,Rice,III,FAQ,19/08/2025,3300,3480,3400
"Uttar Pradesh",Mathura,Mathura,Wheat,Dara,FAQ,19/08/2025,2530,2580,2550
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Lemon,Lemon,FAQ,19/08/2025,3700,3800,3750
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,"Masur Dal","Kala Masoor New",FAQ,19/08/2025,9000,9100,9045
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Tomato,Deshi,FAQ,19/08/2025,1900,2000,1960
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,1000,1200,1100
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Tomato,Hybrid,FAQ,19/08/2025,2000,2100,2050
"Uttar Pradesh",Meerut,Meerut,Apple,Delicious,Medium,19/08/2025,9100,9300,9200
"Uttar Pradesh",Meerut,Meerut,Garlic,Garlic,FAQ,19/08/2025,6400,6600,6500
"Uttar Pradesh",Meerut,Meerut,"Lentil (Masur)(Whole)","Masur Dal",FAQ,19/08/2025,6950,7050,7000
"Uttar Pradesh",Mirzapur,Mirzapur,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,2345,2415,2380
"Uttar Pradesh",Mirzapur,Mirzapur,Garlic,Desi,FAQ,19/08/2025,6300,6400,6350
"Uttar Pradesh",Mirzapur,Mirzapur,Ginger(Green),"Green Ginger",FAQ,19/08/2025,3745,3815,3775
"Uttar Pradesh",Mirzapur,Mirzapur,Gur(Jaggery),Red,FAQ,19/08/2025,4615,4700,4665
"Uttar Pradesh",Mirzapur,Mirzapur,Papaya,Papaya,Medium,19/08/2025,2750,2845,2800
"Uttar Pradesh",Mirzapur,Mirzapur,Peas(Dry),Peas(Dry),FAQ,19/08/2025,4145,4200,4175
"Uttar Pradesh",Mirzapur,Mirzapur,Pomegranate,Pomogranate,Medium,19/08/2025,6550,6650,6600
"Uttar Pradesh",Mirzapur,Mirzapur,Wheat,Dara,FAQ,19/08/2025,2500,2600,2560
"Uttar Pradesh",Pillibhit,Pilibhit,Onion,Red,FAQ,19/08/2025,1325,1405,1365
