State,Product,District,LGD Code,Category,Sector,Description,GI Status,Photo,Ministry/ Department
Rajasthan,Marble and Granite products ,Udaipur,117,Primary,Manufacturing,"Udaipur, Rajasthan, is a global hub for granite and marble products, known for its high-quality stone and skilled craftsmanship. Famous for Makrana marble (used in the Taj Mahal), Udaipur produces durable and elegant marble and granite for construction, sculptures, flooring, and tiles. The industry is a key economic driver, supporting local artisans and exporting worldwide, reflecting Rajasthan's royal heritage.",No,https://drive.google.com/file/d/19cepbUeVgjC58MKS1Xz-GRrYZgjhQ_sh/view?usp=drive_link,MSME
Sikkim,Tourism,East Sikkim (Gangtok),225,Primary,Others,"Gangtok is the capital city of Sikkim and a popular tourist destination known for its beautiful landscape and peaceful surroundings. Some popular places to visit include the Rumtek Monastery, Tsomgo Lake, and Banjhakri Falls. The city is known for its vibrant festivals like Losar, Bumchu, and Pang Lhabsol. Panoramic scenes of Kanchenjunga range can be enjoyed from viewpoints.",No,https://drive.google.com/file/d/1raWm828KGx5Vylxc5vA1aPYhVfXIkGSm/view?usp=drive_link,Ministry of Tourism
Sikkim,Pharma related,East Sikkim (Gangtok),225,Secondary,Others,"Gangtok, the capital city of Sikkim, is home to several pharmaceutical companies, which form an essential part of the state's industrial sector. These companies manufacture a wide range of medicines and pharmaceutical products, including traditional Tibetan medicines, using locally sourced herbs and other natural ingredients.",No,https://drive.google.com/file/d/1KThCBYMS140rSOgV_skwRRpugZ6ymppn/view?usp=drive_link,Department of Pharmaceuticals
Sikkim,Handloom and Handicraft,East Sikkim (Gangtok),225,Tertiary,Handicraft,"In the serene hills of Gangtok district in Sikkim, traditional craftsmanship thrives in the form of exquisite handloom and handicrafts. Skilled weavers meticulously craft intricate designs on fabrics like cotton, wool, and silk, creating mesmerizing shawls, wraps, and carpets. Artisans carve wood into stunning sculptures, fashion bamboo into functional art pieces, and mold clay into pottery that is both utilitarian and beautiful.",No,https://drive.google.com/file/d/1gALNouwIqo4tLv0eqcBQTb9MujtvzYCS/view?usp=drive_link,DC Handicraft
Sikkim,Buck Wheat,North Sikkim (Mangan),226,Primary,Agriculture,"Buckwheat, grown in the Indian state of Sikkim, is a nutritious and versatile grain known for its earthy flavor and high protein content. It's a great alternative to traditional wheat and is gluten-free. It is often used in pancakes, noodles, and as a rice substitute.",No,https://drive.google.com/file/d/1mDsDKhfqAIcjXgwZOyAfbhGhojaXnWoR/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Orange,North Sikkim (Mangan),226,Secondary,Agriculture,"Mangan, in North Sikkim, is known for its flourishing orange orchards. The region's favorable climate and soil make it ideal for the cultivation of oranges. Oranges grown in the region are a major contributor to the local economy, and the town hosts an annual Orange Festival that celebrates the fruit and its significance in the region.",No,https://drive.google.com/file/d/1tqb5a2iv4XzIA62q50vFhaU_3FTd4YMr/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Sikkim Large Cardamom,North Sikkim (Mangan),226,Tertiary,Agriculture,"Cardamom, also known as Elaichi, is a spice grown in North Sikkim. It is known for its unique, aromatic flavor and is used in various cuisines worldwide. Cardamom is used as a spice in baking, curries, and as a flavoring for coffee and tea. It is also believed to have medicinal properties.",Yes,https://drive.google.com/file/d/1xZV-vxie3HRSlyLfH3pv-TnLjYzfXidW/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Handloom and Handicraft,North Sikkim (Mangan),226,Others,Handloom,"In the Mangan district of Sikkim, the artistry of handloom and handicrafts thrives amidst the majestic backdrop of the Himalayas. The traditional Buddhist scroll paintings, functional items from bamboo and cane, handwoven carpets and rugs and exquisite jewelry pieces are some unique creations of the skilles artists of Mangan. Each piece is a labor of love, reflecting the heritage and creativity of the people of Sikkim.",No,https://drive.google.com/file/d/1gALNouwIqo4tLv0eqcBQTb9MujtvzYCS/view?usp=drive_link,DC Handloom
Sikkim,Floriculture,Pakyong,741,Primary,Agriculture,"Pakyong in East Sikkim is well-known for its successful floriculture industry, with many nurseries and flower farms growing a wide range of flowers. The favorable climatic conditions of the region allow for the cultivation of orchids, gladioli, and carnations. The industry provides jobs to locals and the flowers are exported. Pakyong is also home to the Pakyong Airport, the main airport for Sikkim",No,https://drive.google.com/file/d/1ESTPuqnOlKC3BFlPn1xsKHDehZqXKBYA/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Sikkim Large Cardamom,Pakyong,741,Secondary,Agriculture,"Pakyong is a small town in East Sikkim that is well-known for its cardamom plantations. Cardamom is a highly valued spice, and the plantations in Pakyong are a significant contributor to the local economy. The cardamom grown in Pakyong is of high quality and is used in many local dishes and sold in markets throughout India and beyond.",Yes,https://drive.google.com/file/d/1PnOssZDPaxkApuecIISVGPuLi646hvPW/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Dalle Khursani,Pakyong,741,Tertiary,Agriculture,"Dalle chillies are extremely hot chilies grown in Sikkim. They are known to be one of the spiciest chilies in the world and are often used in traditional dishes to add heat and flavor. They are also used to make hot sauces, powder, and oil. The Dalle chilli is used in traditional medicine to treat stomach issues and to relieve pain.",Yes,https://drive.google.com/file/d/1CsdEpIRhO2e9rrx2QX1u7dqTr-SIV0gw/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Handloom and Handicraft,Pakyong,741,Others,Handloom,"In the lush hills of Pakyong district in Sikkim, the artistry of handloom and handicrafts weaves a vibrant narrative of tradition and skill. Skilled artisans deftly maneuver looms to create intricate patterns and designs, using locally sourced materials like wool, silk, and cotton. From intricate wood carvings to colorful pottery and carpets, each creation is a masterpiece of creativity.",No,https://drive.google.com/file/d/1M2aCf_o8D9o2MH_j1Q-mWgogDOqkK9Pu/view?usp=drive_link,DC Handloom
Sikkim,Sikkim Large Cardamom,Soreng,742,Primary,Agriculture,"Soreng, located in West Sikkim, is known for its large cardamom plantations. Large cardamom is a highly valued spice and is grown extensively in the region, making it an important contributor to the local economy. The cardamom grown in Soreng is known for its unique flavor and aroma.",Yes,https://drive.google.com/file/d/1lTBaTms3Czq84MW3G7nuUFXddU2IWeKW/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Animal Husbandry related products,Soreng,742,Secondary,Food Processing,"Soreng, a town in West Sikkim, is known for its animal husbandry industry. The town is a significant center for rearing livestock such as cattle, goats, and sheep, and animal husbandry is an essential source of income for the locals. Soreng has several dairy cooperatives that supply milk and dairy products to other parts of Sikkim.",No,https://drive.google.com/file/d/147mEvUdOjxBpxb7Kuq26mHVlC1E1KW2x/view?usp=drive_link,Ministry of Food Processing
Sikkim,Dalle Khursani,Soreng,742,Tertiary,Agriculture,"While Dalle chillies are primarily grown in the southern region of Sikkim around Namchi, they are also grown in other parts of the state, including Soreng in West Sikkim. Soreng is known for its thriving agricultural industry, and the cultivation of Dalle chillies is an important part of this. The chillies are grown on small farms and sold fresh or dried and are used in many local dishes",Yes,https://drive.google.com/file/d/1dtchusl5_pufCjIf8gu-u8A4Lc5C1_Yq/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Handloom and Handicraft,Soreng,742,Others,Handloom,"The handloom industry in Soreng district is renowned for its intricate weaves and vibrant colors. Skilled artisans create mesmerizing fabrics like the Sikkimese thara, a traditional wraparound dress, and the choktse, a decorative cloth used in rituals and ceremonies. Bamboo and cane crafts are particularly popular, with artisans weaving baskets, mats, and furniture that are not just functional but also beautiful works of art.",No,https://drive.google.com/file/d/1HMIA0PXtpcqWeCOP-5iJg4NgPFrMBnQL/view?usp=drive_link,DC Handloom
Sikkim,Tea,South Sikkim (Namchi),227,Primary,Agriculture,"Blessed with region's high altitude, cool climate, and unique soil conditions, the tea produced in Namchi is known for its unique flavor and aroma. Namchi tea is mostly grown using organic farming methods and is often used in making blends of tea. The tea industry also plays an important role in the local economy, providing employment opportunities to the residents of the region.",No,https://drive.google.com/file/d/1p5ke0iQFUSycwJZSh1fW8TBMfUQskmDq/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Dalle Khursani,South Sikkim (Namchi),227,Secondary,Agriculture,"Dalle chillies are a famous variety of hot pepper native to the Sikkim region of India. The chillies are known for their unique flavor and high heat, making them an essential ingredient in many local dishes. The cultivation of Dalle chillies is a significant contributor to the local economy in Sikkim, particularly in the southern region around Namchi. The chillies are grown on small farms and are typically sold fresh or dried, and are also used to make pickles, chutneys, and sauces.",Yes,https://drive.google.com/file/d/15E261Q0b4p7TBCOaB5scCtclkaMOijZk/view?usp=drive_link,Ministry of Agriculture & Farmers' Welfare
Sikkim,Handloom and Handicraft,South Sikkim (Namchi),227,Tertiary,Handloom,"With skilled weavers using traditional techniques to craft intricate designs on fabrics like cotton, silk, and wool, the handloom and handicrafts industry in Namchi dustrict of Sikkim not only preserves age-old techniques but also provides sustainable livelihoods to many local artisans. From intricately carved wooden artifacts to colorful Tibetan Thangka paintings, each piece reflects the rich cultural tapestry of Sikkim.",No,https://drive.google.com/file/d/1lnvhcQfXNRZab5gPCCq5uYAQ5KnsI_Zd/view?usp=drive_link,DC Handloom
